,text,_input_hash,_task_hash,options,_session_id,_view_id,accept,answer,meta,len,RnD,BM,Practice,Ops,MnA,Product,Enabler,CX
1177,"Our profit for the year, excluding foreign exchange effect, increased by 1.5x as we had materialimpairment loss in 2015, which we managed to practically avoid in 2016 despite lower average oil priceduring the year. Strict financial discipline, cost optimization and high flexibility allowed us to reduce our capitalexpenditures by 16% year-on-year in ruble terms and continue generation strong free cash flow, whichamounted to RUB 255 billion or practically $4 billion in 2016.We are proud to state that 2016 was the 18th consecutive year of positive free cash flow generation byLUKOIL, which confirms the very well-balanced nature of our vertically integrated business model. I wouldlike to draw your attention to the fact that our absolute and per barrel free cash flow generation is oneof the highest in the global oil and gas universe, which supports our strong financial position and ournew progressive dividend policy.",1565392242,-1879820940,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,['Practice'],accept,"{'meta': 'Public Joint Stock Company Oil Company LUKOIL, 2016 Earnings Call, Mar 15, 2017'}",1,0,0,1,0,0,0,0,0
1178,"This will be my last earnings call as CEO of this greatcompany. First and foremost, I'd like to thank all of you for your support and collaboration. It's been mydistinct privilege and pleasure to serve you and all of our share owners as CEO for almost 9 years now.",-1756416243,-1446573216,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,[],reject,"{'meta': 'The Coca-Cola Company, Q1 2017 Earnings Call, Apr 25, 2017'}",0,0,0,0,0,0,0,0,0
1179,"Moving on now to our efficiency program, which delivered a further GBP 97 million of savings in the firsthalf of 2019, which, again, more than offset the impact of inflation and foreign exchange movements. Wemade significant further progress in transforming our customer and field operations in the U.K. and theU.S., enabled by further digitalization of customer journeys, including a continued focus on self-serve andautomation. In April, we announced the closure for 2 of our U.K. customer operation sites.",962864888,-39479056,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,"['Enabler', 'CX', 'Ops']",accept,"{'meta': 'Centrica plc, H1 2019 Earnings Call, Jul 30, 2019'}",3,0,0,0,1,0,0,1,1
1180,"Taking into considerationthe current foreign exchange, it could be difficult for the full year as well. Now regarding Information& Telecommunication Systems as well as high technologies, we believe that the strong performancewill continue. But there is significant volatility in foreign exchange.",1057859886,753701928,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,['Enabler'],accept,"{'meta': 'Hitachi, Ltd., Q1 2017 Earnings Call, Jul 29, 2016'}",1,0,0,0,0,0,0,1,0
1181,"I want to tell you that our relationship with GeneralMotors and my personal relationship with Mary Barra is very smooth. We have excellent communication. When there is a problem, we fix it.",787205112,1428938507,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,[],reject,"{'meta': 'Peugeot S.A., 2017 Earnings Call, Mar 01, 2018'}",0,0,0,0,0,0,0,0,0
1182,"That's centralized that all of our connected enterprises use. But then the actual analytics, the solutions that are provided, those are very much vertically oriented. And the way we approach this is essentially each of those businesses and customer-focused business,so whether it's connected aircraft, connected plant, connected buildings, we developed",175814902,-698326007,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,"['CX', 'Product']",accept,"{'meta': 'Honeywell International Inc., Q4 2018 Earnings Call, Feb 01, 2019'}",2,0,0,0,0,0,1,0,1
1183,"And I was very simply wondering if it will be enough going forward, as someof your competitors are already running faster than you? They are ahead of you in terms of [indiscernible]products, digitalization, autonomous ramping and so on. And they are accelerating and implementing theirstrategy doing more with more.",-2052905322,2077626481,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,[],reject,"{'meta': 'Peugeot S.A., 2015 Earnings Call, Feb 24, 2016'}",0,0,0,0,0,0,0,0,0
1184,"The z14 adoption was again broad-based across many countries and industries. We added 14 new clientsto the platform across 10 countries this quarter, and we saw especially strong performance in NorthAmerica where clients continue to leverage traditional IT infrastructure together with the cloud. We'recontinuing to address emerging workloads across the Z platform like blockchain, machine learning,DevOps and payments.",352111510,-1373928628,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,['Product'],accept,"{'meta': 'International Business Machines Corporation, Q4 2017 Earnings Call, Jan 18, 2018'}",1,0,0,0,0,0,1,0,0
1185,"It's actually almost the same size of the total volume orthroughput for the country of India. And in Laem Chabang, where in January, we started the first remote-controlled automation of the quayside as well as the remote-control of our landside rubber-tired gantries. Finally to Mexico, where we operate both in the Gulf as well as in the Pacific side, handling about 40% ofseaborne containers going through Mexico.",717937815,1137558106,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,['Ops'],accept,"{'meta': 'CK Hutchison Holdings Limited, 2018 Earnings Call, Mar 21, 2019'}",1,0,0,0,1,0,0,0,0
1186,"And in Defence and Space, itis stable performance. We also continue to invest in innovation to prepare for the digital transformation ofthe company, modernize the production system and expand our digital services offering. Our EPS adjustedstrongly increased to EUR 0.47 per share using an average of 775.7 million shares.",-349686930,-1164142870,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,"['Enabler', 'Practice', 'Ops', 'CX']",accept,"{'meta': 'Airbus SE, Q1 2019 Earnings Call, Apr 30, 2019'}",4,0,0,1,1,0,0,1,1
1187,"Importantly, customers are choosing to watch more Sky content. The amount of time Sky customers spentviewing Sky channels increased by more than 20% year-over-year driven by our investment in sports andentertainment programming. As Brian mentioned, on the back of this excellent performance, we've nowlaunched Sky Studios with the intent of doubling investment on local original content.",-2058457061,431023066,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,['CX'],accept,"{'meta': 'Comcast Corporation, Q2 2019 Earnings Call, Jul 25, 2019'}",1,0,0,0,0,0,0,0,1
1188,"Ijust want to repeat the seventh consecutive quarter of organic growth acceleration. Our ERP/EPM revenue grew 70% quarter-on-quarter, the seventh consecutive quarter with sequentialgrowth that was greater than 50%. In Fusion HCM, we grew 131%,",-943790657,446892126,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,"['Practice', 'Product']",accept,"{'meta': 'Oracle Corporation, Q1 2017 Earnings Call, Sep 15, 2016'}",2,0,0,1,0,0,1,0,0
1189,"fundamentaland is something that will go on for many, many years with the move towards more electrification andother trends that drive the change of this industry. To share the burden of the capital requirement to master that transformation, we're very open forcooperation. We take a pragmatic stance here.",-345662764,466663439,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,['Enabler'],accept,"{'meta': 'Daimler AG, Q2 2019 Earnings Call, Jul 24, 2019'}",1,0,0,0,0,0,0,1,0
1190,"But understanding the cricket investments that you've made recentlyand how that's gone for you, could you possibly breakout between STAR and FIC, kind of what proportionof your incremental costs are on sports versus non-sports programming? I guess, what I'm getting atis, other than knowing that the Cricket World Cup and these other big sporting events have been majorfocuses for you, what more is to be done on general entertainment programming?",-1891706532,-777990569,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,[],reject,"{'meta': 'Twenty-First Century Fox, Inc., Q3 2015 Earnings Call, May 06, 2015'}",0,0,0,0,0,0,0,0,0
1191,"That's the e-signature. IFS is also developingnew technologies and innovative products with already more than 200 robots operational in differentbusiness lines. If we now turn to the P&L, revenues stood at EUR 4.3 billion, up 9.5% with the scope effect of RaiffeisenBank Polska in Europe-Med.",-921655787,-1079274151,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,"['Product', 'Ops']",accept,"{'meta': 'BNP Paribas SA, Q1 2019 Earnings Call, May 02, 2019'}",2,0,0,0,1,0,1,0,0
1192,"SAP HANA also continues to evolve as a development platform. The HANA Cloud Platform, our platform-as-a-service offering, enables organizations to extend and customize SAP applications quickly and easilyin the cloud. This makes transitioning to S/4HANA a whole lot easier for customers.",-428643500,-691780115,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,"['Product', 'CX']",accept,"{'meta': 'SAP SE, Q1 2015 Earnings Call, Apr 21, 2015'}",2,0,0,0,0,0,1,0,1
1193,"And I understand very well that is a segment below the 7 Series, usually. But it seems to havea lot of the technology features when it comes to autonomous driving and connectivity capability, forexample. Do you expect this to add more pressure on the new 7 Series next year?",-321530619,782169360,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,[],reject,"{'meta': 'Bayerische Motoren Werke Aktiengesellschaft, Q3 2015 Earnings Call, Nov 03, 2015'}",0,0,0,0,0,0,0,0,0
1194,"I look forward to seeing many of you in person in the weeksand months ahead. This is a transformational moment for our company, and I'm excited to have theopportunity in this new role to help shape the future of our combined companies. Over the past numberof months, I've been deeply involved in our integration and planning effort, and I look forward to helpinglead the company in bringing this vision to life.",-382558638,1640613414,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,['Enabler'],accept,"{'meta': 'CVS Health Corporation, Q3 2018 Earnings Call, Nov 06, 2018'}",1,0,0,0,0,0,0,1,0
1195,"OBSis not showing a positive trend is because we have a big part of legacy telco services that come with ahigher EBITDA margin, and this is the transformation we are driving, I think, quite successfully. Already,my predecessor has put in place with full support of our Chairman, the strategy to go into growth areas,IT and integration services split into cloud applications as well as cyberdefense. And we did, and I'll cometo the second part of your question, we did targeted acquisition as you know in cyberdefense space thatallowed us to be now #1 in the cyberdefense space in France.",93445691,-430581627,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,"['Enabler', 'Ops', 'MnA']",accept,"{'meta': 'Orange S.A., H1 2018 Earnings Call, Jul 26, 2018'}",3,0,0,0,1,1,0,1,0
1196,"The transaction is currently targeted to be completed by March 31, 2017.For the combined CSC and Enterprise Services, this will create a new company that will be a pure-playglobal IT services leader. For customers, this means global access to world-class offerings in cloud,mobility, application development and modernization, business process services, IT services, big data andanalytics, and security. This is combined with deep industry experience in sectors that include financialservices, transportation, consumer products, health care and insurance.",-1647854541,122638258,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,"['MnA', 'Product', 'Enabler']",accept,"{'meta': 'Hewlett Packard Enterprise Company, Q2 2016 Earnings Call, May 24, 2016'}",3,0,0,0,0,1,1,1,0
1197,So that's is number two. The last step is digitization of the company. That'smore complex.,181355426,1264613854,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,['Enabler'],accept,"{'meta': 'Walgreens Boots Alliance, Inc., Q1 2019 Earnings Call, Dec 20, 2018'}",1,0,0,0,0,0,0,1,0
1198,"We've augmented that technology by its -- with an acquisition that we did recently. And which is to giveus a predictive modeling solution, predictive modeling software using machine-learning technology sothat we can optimize further the energy harvest out of those systems that use our tracker. And as theprices go down in modules, it's going to make the likelihood of having a return on investment for thosepeople putting up solar farms to be even higher, be even better.",1477010215,1904089614,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,"['MnA', 'Ops', 'BM']",accept,"{'meta': 'Flex Ltd., Q2 2017 Earnings Call, Oct 27, 2016'}",3,0,1,0,1,1,0,0,0
1199,That's certainly something that'sbeen a feature in the U.S. as well as among some of your European peers as they structurally improvedEBIT margins. Just interested do you expect to be able to retain profitability in the first quarter goingforward and is profitability in each quarter a validation of a structural margin improvement for you?,1492176586,1478457484,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,[],reject,"{'meta': 'Deutsche Lufthansa AG, Q1 2018 Earnings Call, Apr 26, 2018'}",0,0,0,0,0,0,0,0,0
